date,hospital,daily,blood_a,blood_b,blood_o,blood_ab,location_centre,location_mobile,type_wholeblood,type_apheresis_platelet,type_apheresis_plasma,type_other,social_civilian,social_student,social_policearmy,donations_new,donations_regular,donations_irregular,date_iso
11/21/2025,,34,14,9,8,3,12,22,33,1,0,0,34,0,0,7,25,2,2025-11-21
11/21/2025,Hospital Sultanah Bahiyah,93,23,31,34,5,0,93,93,0,0,0,92,1,0,9,70,14,2025-11-21
11/21/2025,Hospital Raja Perempuan Zainab II,61,12,20,25,4,0,61,61,0,0,0,59,2,0,7,41,13,2025-11-21
11/21/2025,Hospital Melaka,18,7,2,8,1,18,0,18,0,0,0,18,0,0,0,17,1,2025-11-21
11/21/2025,Hospital Tuanku Jaafar,24,4,7,13,0,24,0,24,0,0,0,21,3,0,1,23,0,2025-11-21
11/21/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-21
11/21/2025,Hospital Tengku Ampuan Afzan,13,2,1,7,3,13,0,12,1,0,0,13,0,0,0,12,1,2025-11-21
11/21/2025,Hospital Sultan Haji Ahmad Shah,7,3,2,2,0,7,0,7,0,0,0,6,1,0,0,5,2,2025-11-21
11/21/2025,Hospital Seberang Jaya,9,3,4,1,1,9,0,9,0,0,0,7,2,0,1,8,0,2025-11-21
11/21/2025,Hospital Pulau Pinang,31,10,11,7,3,31,0,28,3,0,0,30,1,0,0,30,1,2025-11-21
11/21/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-21
11/21/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-21
11/21/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-21
11/21/2025,Hospital Raja Permaisuri Bainun,33,9,7,15,2,14,19,30,3,0,0,28,1,4,3,26,4,2025-11-21
11/21/2025,Hospital Taiping,8,2,4,2,0,8,0,6,2,0,0,8,0,0,0,7,1,2025-11-21
11/21/2025,Hospital Seri Manjung,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2025-11-21
11/21/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-21
11/21/2025,Hospital Tengku Ampuan Rahimah,46,9,15,16,6,13,33,46,0,0,0,42,4,0,5,27,14,2025-11-21
11/21/2025,Hospital Sultanah Nur Zahirah,85,25,23,34,3,0,85,85,0,0,0,76,9,0,16,64,5,2025-11-21
11/21/2025,Hospital Queen Elizabeth II,14,5,1,7,1,3,11,13,1,0,0,13,1,0,0,13,1,2025-11-21
11/21/2025,Hospital Duchess Of Kent,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-11-21
11/21/2025,Hospital Tawau,17,5,2,7,1,3,14,17,0,0,0,16,1,0,7,6,4,2025-11-21
11/21/2025,Hospital Umum Sarawak,31,9,10,11,1,31,0,31,0,0,0,30,1,0,1,29,1,2025-11-21
11/21/2025,Hospital Miri,11,1,1,9,0,11,0,11,0,0,0,10,1,0,4,5,2,2025-11-21
11/21/2025,Hospital Sibu,6,1,2,2,1,6,0,5,1,0,0,6,0,0,0,5,1,2025-11-21
11/21/2025,Pusat Darah Negara,447,110,99,209,29,101,346,428,12,7,0,378,15,54,89,256,102,2025-11-21
11/22/2025,Hospital Sultanah Nora Ismail,54,9,13,27,5,0,54,54,0,0,0,54,0,0,17,22,15,2025-11-22
11/22/2025,Hospital Sultanah Aminah,128,29,31,62,6,0,128,128,0,0,0,121,6,1,27,77,24,2025-11-22
11/22/2025,,69,21,18,26,4,0,69,69,0,0,0,63,5,1,15,43,11,2025-11-22
11/22/2025,Hospital Sultanah Bahiyah,35,9,9,15,2,0,35,35,0,0,0,32,3,0,1,21,13,2025-11-22
11/22/2025,Hospital Raja Perempuan Zainab II,22,5,7,9,1,0,22,22,0,0,0,17,5,0,3,16,3,2025-11-22
11/22/2025,Hospital Melaka,98,23,17,51,7,10,88,98,0,0,0,90,7,1,11,76,11,2025-11-22
11/22/2025,Hospital Tuanku Jaafar,47,10,22,15,0,0,47,47,0,0,0,43,4,0,8,29,10,2025-11-22
11/22/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,Hospital Sultan Haji Ahmad Shah,22,9,6,5,2,0,22,22,0,0,0,18,4,0,5,11,6,2025-11-22
11/22/2025,Hospital Seberang Jaya,43,13,11,17,2,0,43,43,0,0,0,39,4,0,5,24,14,2025-11-22
11/22/2025,Hospital Pulau Pinang,105,34,18,51,2,0,105,105,0,0,0,96,9,0,20,58,27,2025-11-22
11/22/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,Hospital Raja Permaisuri Bainun,66,21,17,27,1,0,66,66,0,0,0,56,10,0,14,37,15,2025-11-22
11/22/2025,Hospital Taiping,21,6,5,9,0,0,21,21,0,0,0,18,1,2,4,12,5,2025-11-22
11/22/2025,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-22
11/22/2025,Hospital Tengku Ampuan Rahimah,161,40,38,70,13,0,161,161,0,0,0,145,16,0,21,103,37,2025-11-22
11/22/2025,Hospital Sultanah Nur Zahirah,38,10,5,21,2,0,38,38,0,0,0,34,4,0,6,23,9,2025-11-22
11/22/2025,Hospital Queen Elizabeth II,133,38,30,57,8,0,133,133,0,0,0,129,3,1,20,97,16,2025-11-22
11/22/2025,Hospital Duchess Of Kent,7,2,0,5,0,0,7,7,0,0,0,7,0,0,2,5,0,2025-11-22
11/22/2025,Hospital Tawau,22,7,4,9,2,0,22,22,0,0,0,22,0,0,6,11,5,2025-11-22
11/22/2025,Hospital Umum Sarawak,69,19,18,28,4,0,69,69,0,0,0,64,5,0,6,59,4,2025-11-22
11/22/2025,Hospital Miri,101,35,21,38,7,0,101,101,0,0,0,97,4,0,14,81,6,2025-11-22
11/22/2025,Hospital Sibu,22,8,5,7,2,0,22,22,0,0,0,20,2,0,3,18,1,2025-11-22
11/22/2025,Pusat Darah Negara,726,188,191,323,24,145,581,700,13,13,0,649,70,7,119,472,135,2025-11-22
11/23/2025,Hospital Sultanah Nora Ismail,68,18,14,35,1,0,68,68,0,0,0,68,0,0,8,54,6,2025-11-23
11/23/2025,Hospital Sultanah Aminah,118,29,34,48,7,28,90,118,0,0,0,112,6,0,26,70,22,2025-11-23
11/23/2025,,104,24,34,39,7,0,104,104,0,0,0,99,4,1,19,71,14,2025-11-23
11/23/2025,Hospital Sultanah Bahiyah,41,10,14,17,0,10,31,41,0,0,0,35,4,2,6,20,15,2025-11-23
11/23/2025,Hospital Raja Perempuan Zainab II,6,0,2,3,1,6,0,4,2,0,0,6,0,0,0,6,0,2025-11-23
11/23/2025,Hospital Melaka,115,17,32,63,3,0,115,115,0,0,0,111,4,0,17,74,24,2025-11-23
11/23/2025,Hospital Tuanku Jaafar,84,17,31,29,7,0,84,84,0,0,0,77,6,1,14,57,13,2025-11-23
11/23/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-23
11/23/2025,Hospital Tengku Ampuan Afzan,114,35,20,47,12,0,114,114,0,0,0,97,15,2,11,95,8,2025-11-23
11/23/2025,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-23
11/23/2025,Hospital Seberang Jaya,70,25,18,24,3,0,70,70,0,0,0,67,3,0,14,46,10,2025-11-23
11/23/2025,Hospital Pulau Pinang,99,27,19,52,1,47,52,99,0,0,0,94,5,0,10,77,12,2025-11-23
11/23/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-23
11/23/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-23
11/23/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-23
11/23/2025,Hospital Raja Permaisuri Bainun,107,26,28,47,6,0,107,107,0,0,0,100,5,2,17,74,16,2025-11-23
11/23/2025,Hospital Taiping,65,18,19,28,0,0,65,65,0,0,0,62,3,0,6,53,6,2025-11-23
11/23/2025,Hospital Seri Manjung,54,10,18,24,2,0,54,54,0,0,0,49,3,2,6,40,8,2025-11-23
11/23/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-23
11/23/2025,Hospital Tengku Ampuan Rahimah,195,45,48,92,10,0,195,195,0,0,0,186,9,0,22,149,24,2025-11-23
11/23/2025,Hospital Sultanah Nur Zahirah,67,16,20,25,6,4,63,67,0,0,0,57,9,1,10,46,11,2025-11-23
11/23/2025,Hospital Queen Elizabeth II,61,16,13,25,7,0,61,61,0,0,0,34,27,0,11,45,5,2025-11-23
11/23/2025,Hospital Duchess Of Kent,80,19,14,42,5,0,80,80,0,0,0,77,0,3,11,61,8,2025-11-23
11/23/2025,Hospital Tawau,29,4,5,18,2,0,29,29,0,0,0,28,1,0,2,27,0,2025-11-23
11/23/2025,Hospital Umum Sarawak,88,22,21,38,7,88,0,88,0,0,0,80,8,0,7,79,2,2025-11-23
11/23/2025,Hospital Miri,137,39,34,54,10,0,137,137,0,0,0,124,10,3,14,117,6,2025-11-23
11/23/2025,Hospital Sibu,43,9,13,17,4,0,43,43,0,0,0,40,3,0,5,36,2,2025-11-23
11/23/2025,Pusat Darah Negara,816,200,213,360,43,153,663,816,0,0,0,756,54,6,83,583,150,2025-11-23
11/24/2025,Hospital Sultanah Nora Ismail,9,2,3,4,0,9,0,9,0,0,0,9,0,0,1,8,0,2025-11-24
11/24/2025,Hospital Sultanah Aminah,62,14,19,28,1,21,41,62,0,0,0,57,4,1,11,37,14,2025-11-24
11/24/2025,,53,12,17,20,4,20,33,53,0,0,0,49,4,0,8,37,8,2025-11-24
11/24/2025,Hospital Sultanah Bahiyah,31,10,6,12,3,9,22,30,1,0,0,15,1,15,2,20,9,2025-11-24
11/24/2025,Hospital Raja Perempuan Zainab II,83,13,20,46,4,8,75,83,0,0,0,59,5,19,22,48,13,2025-11-24
11/24/2025,Hospital Melaka,122,24,34,51,13,16,106,122,0,0,0,39,2,81,44,26,52,2025-11-24
11/24/2025,Hospital Tuanku Jaafar,9,6,1,2,0,9,0,9,0,0,0,9,0,0,0,7,2,2025-11-24
11/24/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-24
11/24/2025,Hospital Tengku Ampuan Afzan,10,4,1,5,0,10,0,10,0,0,0,8,2,0,0,9,1,2025-11-24
11/24/2025,Hospital Sultan Haji Ahmad Shah,4,2,0,1,1,4,0,4,0,0,0,3,0,1,0,3,1,2025-11-24
11/24/2025,Hospital Seberang Jaya,17,0,5,9,3,12,5,17,0,0,0,16,1,0,1,12,4,2025-11-24
11/24/2025,Hospital Pulau Pinang,26,6,5,15,0,26,0,24,2,0,0,25,1,0,3,22,1,2025-11-24
11/24/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-24
11/24/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-24
11/24/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-24
11/24/2025,Hospital Raja Permaisuri Bainun,114,37,26,44,7,22,92,109,5,0,0,62,52,0,12,78,24,2025-11-24
11/24/2025,Hospital Taiping,11,2,5,4,0,11,0,10,1,0,0,9,1,1,0,10,1,2025-11-24
11/24/2025,Hospital Seri Manjung,2,0,1,1,0,2,0,2,0,0,0,1,1,0,0,1,1,2025-11-24
11/24/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-24
11/24/2025,Hospital Tengku Ampuan Rahimah,8,2,4,2,0,8,0,5,3,0,0,5,3,0,1,7,0,2025-11-24
11/24/2025,Hospital Sultanah Nur Zahirah,124,29,30,53,12,8,116,124,0,0,0,124,0,0,50,28,46,2025-11-24
11/24/2025,Hospital Queen Elizabeth II,18,2,2,14,0,4,14,16,2,0,0,17,0,1,2,14,2,2025-11-24
11/24/2025,Hospital Duchess Of Kent,4,2,0,2,0,4,0,4,0,0,0,4,0,0,0,4,0,2025-11-24
11/24/2025,Hospital Tawau,5,1,2,2,0,5,0,5,0,0,0,5,0,0,2,3,0,2025-11-24
11/24/2025,Hospital Umum Sarawak,38,10,10,16,2,38,0,37,1,0,0,37,1,0,2,32,4,2025-11-24
11/24/2025,Hospital Miri,6,1,2,2,1,6,0,6,0,0,0,6,0,0,0,6,0,2025-11-24
11/24/2025,Hospital Sibu,2,1,0,1,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-11-24
11/24/2025,Pusat Darah Negara,343,81,99,141,22,50,293,327,11,5,0,321,22,0,73,181,89,2025-11-24
11/25/2025,Hospital Sultanah Nora Ismail,40,12,6,17,5,6,34,40,0,0,0,39,1,0,5,27,8,2025-11-25
11/25/2025,Hospital Sultanah Aminah,119,34,25,54,6,28,91,119,0,0,0,114,4,1,34,44,41,2025-11-25
11/25/2025,,36,9,7,17,3,10,26,36,0,0,0,36,0,0,7,24,5,2025-11-25
11/25/2025,Hospital Sultanah Bahiyah,53,11,15,23,4,43,10,53,0,0,0,45,7,1,8,33,12,2025-11-25
11/25/2025,Hospital Raja Perempuan Zainab II,242,71,61,92,17,0,242,242,0,0,0,219,23,0,39,161,42,2025-11-25
11/25/2025,Hospital Melaka,115,25,29,50,11,23,92,115,0,0,0,53,2,60,27,34,54,2025-11-25
11/25/2025,Hospital Tuanku Jaafar,23,5,6,11,1,23,0,23,0,0,0,20,3,0,1,18,4,2025-11-25
11/25/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-25
11/25/2025,Hospital Tengku Ampuan Afzan,5,1,3,0,1,5,0,5,0,0,0,5,0,0,1,3,1,2025-11-25
11/25/2025,Hospital Sultan Haji Ahmad Shah,41,11,12,16,2,8,33,41,0,0,0,33,8,0,11,22,8,2025-11-25
11/25/2025,Hospital Seberang Jaya,34,5,11,12,6,4,30,34,0,0,0,32,2,0,14,14,6,2025-11-25
11/25/2025,Hospital Pulau Pinang,91,21,17,47,6,21,70,91,0,0,0,87,4,0,4,77,10,2025-11-25
11/25/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-25
11/25/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-25
11/25/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-25
11/25/2025,Hospital Raja Permaisuri Bainun,248,61,72,101,14,17,231,245,3,0,0,165,2,81,204,31,13,2025-11-25
11/25/2025,Hospital Taiping,22,5,8,9,0,3,19,21,1,0,0,21,1,0,5,13,4,2025-11-25
11/25/2025,Hospital Seri Manjung,2,1,0,1,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-11-25
11/25/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-25
11/25/2025,Hospital Tengku Ampuan Rahimah,114,30,31,44,9,0,114,114,0,0,0,108,6,0,32,49,33,2025-11-25
11/25/2025,Hospital Sultanah Nur Zahirah,46,13,15,16,2,6,40,44,2,0,0,46,0,0,9,35,2,2025-11-25
11/25/2025,Hospital Queen Elizabeth II,25,8,6,11,0,3,22,24,1,0,0,24,1,0,4,17,4,2025-11-25
11/25/2025,Hospital Duchess Of Kent,7,1,0,6,0,7,0,7,0,0,0,7,0,0,2,5,0,2025-11-25
11/25/2025,Hospital Tawau,28,6,11,7,4,6,22,28,0,0,0,27,1,0,2,16,10,2025-11-25
11/25/2025,Hospital Umum Sarawak,69,13,26,26,4,29,40,69,0,0,0,67,2,0,4,46,19,2025-11-25
11/25/2025,Hospital Miri,9,1,0,8,0,9,0,9,0,0,0,8,1,0,2,5,2,2025-11-25
11/25/2025,Hospital Sibu,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2025-11-25
11/25/2025,Pusat Darah Negara,540,117,148,228,47,90,450,521,15,4,0,498,37,5,56,355,129,2025-11-25
11/26/2025,Hospital Sultanah Nora Ismail,14,1,2,11,0,14,0,14,0,0,0,13,1,0,1,12,1,2025-11-26
11/26/2025,Hospital Sultanah Aminah,63,13,17,31,2,22,41,63,0,0,0,58,5,0,12,40,11,2025-11-26
11/26/2025,,26,7,7,10,2,9,17,26,0,0,0,26,0,0,3,20,3,2025-11-26
11/26/2025,Hospital Sultanah Bahiyah,93,23,22,42,6,11,82,93,0,0,0,49,4,40,13,59,21,2025-11-26
11/26/2025,Hospital Raja Perempuan Zainab II,12,6,0,6,0,12,0,10,2,0,0,10,2,0,0,12,0,2025-11-26
11/26/2025,Hospital Melaka,99,27,27,41,4,22,77,99,0,0,0,93,6,0,7,83,9,2025-11-26
11/26/2025,Hospital Tuanku Jaafar,31,11,4,13,3,31,0,31,0,0,0,30,1,0,0,29,2,2025-11-26
11/26/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-26
11/26/2025,Hospital Tengku Ampuan Afzan,41,9,12,17,3,12,29,39,2,0,0,35,6,0,12,20,9,2025-11-26
11/26/2025,Hospital Sultan Haji Ahmad Shah,8,2,0,6,0,8,0,7,1,0,0,8,0,0,0,8,0,2025-11-26
11/26/2025,Hospital Seberang Jaya,57,15,14,23,5,11,46,57,0,0,0,57,0,0,18,32,7,2025-11-26
11/26/2025,Hospital Pulau Pinang,83,15,17,39,12,30,53,83,0,0,0,79,4,0,2,73,8,2025-11-26
11/26/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-26
11/26/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-26
11/26/2025,,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2025-11-26
11/26/2025,Hospital Raja Permaisuri Bainun,71,24,21,24,2,20,51,70,1,0,0,37,33,1,13,51,7,2025-11-26
11/26/2025,Hospital Taiping,33,6,15,12,0,14,19,32,1,0,0,30,2,1,9,17,7,2025-11-26
11/26/2025,Hospital Seri Manjung,25,9,4,12,0,0,25,25,0,0,0,8,17,0,11,13,1,2025-11-26
11/26/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-26
11/26/2025,Hospital Tengku Ampuan Rahimah,131,37,33,52,9,9,122,131,0,0,0,125,6,0,23,80,28,2025-11-26
11/26/2025,Hospital Sultanah Nur Zahirah,39,8,12,13,6,6,33,39,0,0,0,39,0,0,7,26,6,2025-11-26
11/26/2025,Hospital Queen Elizabeth II,24,3,3,18,0,3,21,23,1,0,0,23,1,0,6,16,2,2025-11-26
11/26/2025,Hospital Duchess Of Kent,2,2,0,0,0,1,1,2,0,0,0,2,0,0,1,1,0,2025-11-26
11/26/2025,Hospital Tawau,9,4,3,2,0,5,4,9,0,0,0,7,1,1,0,8,1,2025-11-26
11/26/2025,Hospital Umum Sarawak,26,5,6,13,2,26,0,26,0,0,0,25,1,0,0,22,4,2025-11-26
11/26/2025,Hospital Miri,5,1,2,2,0,5,0,5,0,0,0,4,1,0,0,5,0,2025-11-26
11/26/2025,Hospital Sibu,2,1,1,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-11-26
11/26/2025,Pusat Darah Negara,551,134,149,232,36,99,452,531,15,5,0,520,27,4,56,367,128,2025-11-26
11/27/2025,Hospital Sultanah Nora Ismail,56,14,16,23,3,7,49,56,0,0,0,53,3,0,14,30,12,2025-11-27
11/27/2025,Hospital Sultanah Aminah,68,19,16,26,7,26,42,68,0,0,0,58,9,1,7,48,13,2025-11-27
11/27/2025,,47,9,12,24,2,16,31,46,1,0,0,43,4,0,5,35,7,2025-11-27
11/27/2025,Hospital Sultanah Bahiyah,37,9,8,17,3,6,31,36,1,0,0,35,2,0,9,16,12,2025-11-27
11/27/2025,Hospital Raja Perempuan Zainab II,48,14,8,21,5,22,26,48,0,0,0,42,6,0,12,28,8,2025-11-27
11/27/2025,Hospital Melaka,96,19,26,46,5,16,80,96,0,0,0,88,8,0,16,64,16,2025-11-27
11/27/2025,Hospital Tuanku Jaafar,49,12,5,26,6,17,32,49,0,0,0,48,0,1,0,47,2,2025-11-27
11/27/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-27
11/27/2025,Hospital Tengku Ampuan Afzan,77,22,20,30,5,7,70,77,0,0,0,51,2,24,20,21,36,2025-11-27
11/27/2025,Hospital Sultan Haji Ahmad Shah,47,13,12,18,4,47,0,47,0,0,0,42,5,0,6,37,4,2025-11-27
11/27/2025,Hospital Seberang Jaya,82,19,24,34,5,14,68,82,0,0,0,79,1,2,14,51,17,2025-11-27
11/27/2025,Hospital Pulau Pinang,95,30,22,30,13,20,75,94,1,0,0,92,3,0,13,62,20,2025-11-27
11/27/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-27
11/27/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-27
11/27/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-27
11/27/2025,Hospital Raja Permaisuri Bainun,93,22,27,37,7,19,74,92,1,0,0,41,51,1,25,57,11,2025-11-27
11/27/2025,Hospital Taiping,30,8,11,11,0,18,12,29,1,0,0,29,1,0,7,16,7,2025-11-27
11/27/2025,Hospital Seri Manjung,2,0,1,1,0,2,0,2,0,0,0,2,0,0,0,1,1,2025-11-27
11/27/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-27
11/27/2025,Hospital Tengku Ampuan Rahimah,88,22,20,39,7,9,79,88,0,0,0,73,15,0,23,44,21,2025-11-27
11/27/2025,Hospital Sultanah Nur Zahirah,70,16,20,33,1,5,65,69,1,0,0,60,5,5,12,48,10,2025-11-27
11/27/2025,Hospital Queen Elizabeth II,29,6,7,15,1,4,25,29,0,0,0,25,2,2,4,15,10,2025-11-27
11/27/2025,Hospital Duchess Of Kent,7,1,3,3,0,0,7,7,0,0,0,6,1,0,1,5,1,2025-11-27
11/27/2025,Hospital Tawau,27,5,8,13,1,4,23,27,0,0,0,26,0,1,5,18,4,2025-11-27
11/27/2025,Hospital Umum Sarawak,56,12,17,21,6,30,26,56,0,0,0,50,4,2,6,41,9,2025-11-27
11/27/2025,Hospital Miri,3,0,0,2,1,3,0,3,0,0,0,2,1,0,0,2,1,2025-11-27
11/27/2025,Hospital Sibu,4,1,1,2,0,4,0,4,0,0,0,4,0,0,0,4,0,2025-11-27
11/27/2025,Pusat Darah Negara,488,118,148,193,29,96,392,471,14,3,0,446,36,6,75,295,118,2025-11-27
11/28/2025,Hospital Sultanah Nora Ismail,5,1,0,3,1,5,0,5,0,0,0,5,0,0,0,5,0,2025-11-28
11/28/2025,Hospital Sultanah Aminah,62,14,20,25,3,31,31,61,0,1,0,60,1,1,3,53,6,2025-11-28
11/28/2025,,6,2,1,3,0,6,0,6,0,0,0,6,0,0,1,5,0,2025-11-28
11/28/2025,Hospital Sultanah Bahiyah,70,21,22,25,2,0,70,70,0,0,0,64,4,2,5,57,8,2025-11-28
11/28/2025,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,Hospital Melaka,21,7,5,8,1,21,0,21,0,0,0,19,2,0,1,20,0,2025-11-28
11/28/2025,Hospital Tuanku Jaafar,24,6,5,12,1,24,0,24,0,0,0,22,2,0,0,24,0,2025-11-28
11/28/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,Hospital Tengku Ampuan Afzan,6,0,4,2,0,6,0,6,0,0,0,5,1,0,0,6,0,2025-11-28
11/28/2025,Hospital Sultan Haji Ahmad Shah,11,1,2,7,1,11,0,11,0,0,0,9,1,1,0,7,4,2025-11-28
11/28/2025,Hospital Seberang Jaya,10,1,3,5,1,10,0,10,0,0,0,10,0,0,0,10,0,2025-11-28
11/28/2025,Hospital Pulau Pinang,28,4,9,13,2,28,0,28,0,0,0,27,1,0,0,22,6,2025-11-28
11/28/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,Hospital Raja Permaisuri Bainun,140,36,47,49,8,20,120,137,3,0,0,29,45,66,34,75,31,2025-11-28
11/28/2025,Hospital Taiping,17,5,6,6,0,17,0,15,2,0,0,15,2,0,0,17,0,2025-11-28
11/28/2025,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-28
11/28/2025,Hospital Tengku Ampuan Rahimah,50,12,16,20,2,2,48,50,0,0,0,43,7,0,7,36,7,2025-11-28
11/28/2025,Hospital Sultanah Nur Zahirah,31,5,9,16,1,0,31,31,0,0,0,28,2,1,4,24,3,2025-11-28
11/28/2025,Hospital Queen Elizabeth II,21,8,5,8,0,7,14,20,1,0,0,20,1,0,3,12,6,2025-11-28
11/28/2025,Hospital Duchess Of Kent,3,0,2,1,0,3,0,3,0,0,0,3,0,0,0,3,0,2025-11-28
11/28/2025,Hospital Tawau,2,0,0,2,0,2,0,1,1,0,0,2,0,0,0,2,0,2025-11-28
11/28/2025,Hospital Umum Sarawak,29,10,3,13,3,29,0,29,0,0,0,27,2,0,2,26,1,2025-11-28
11/28/2025,Hospital Miri,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-11-28
11/28/2025,Hospital Sibu,4,0,1,2,1,4,0,3,1,0,0,4,0,0,0,4,0,2025-11-28
11/28/2025,Pusat Darah Negara,400,89,118,166,27,98,302,373,12,15,0,374,24,2,54,299,47,2025-11-28
11/29/2025,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,Hospital Sultanah Aminah,156,41,42,66,7,0,156,156,0,0,0,148,7,1,31,95,30,2025-11-29
11/29/2025,,49,15,13,17,4,0,49,49,0,0,0,47,2,0,19,24,6,2025-11-29
11/29/2025,Hospital Sultanah Bahiyah,35,13,10,10,2,0,35,35,0,0,0,30,4,1,6,24,5,2025-11-29
11/29/2025,Hospital Raja Perempuan Zainab II,116,38,34,36,8,0,116,116,0,0,0,99,12,5,21,65,30,2025-11-29
11/29/2025,Hospital Melaka,106,22,27,55,2,8,98,106,0,0,0,95,10,1,19,74,13,2025-11-29
11/29/2025,Hospital Tuanku Jaafar,75,23,13,36,3,0,75,75,0,0,0,72,3,0,10,54,11,2025-11-29
11/29/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,Hospital Tengku Ampuan Afzan,26,4,5,14,3,0,26,26,0,0,0,26,0,0,8,17,1,2025-11-29
11/29/2025,Hospital Sultan Haji Ahmad Shah,40,10,9,20,1,0,40,40,0,0,0,39,1,0,3,35,2,2025-11-29
11/29/2025,Hospital Seberang Jaya,16,6,3,6,1,0,16,16,0,0,0,14,2,0,0,13,3,2025-11-29
11/29/2025,Hospital Pulau Pinang,101,29,31,35,6,0,101,101,0,0,0,90,11,0,21,65,15,2025-11-29
